model,timestamp,num_layer,num_shared_layer,hidden_neurons,advanced_time_attributes,data_attributes,event_dim,text_encoding,text_dim,next_activity_acc,next_time_mae,outcome_acc,cycle_time_mae,naa_1,naa_2,naa_3,naa_4,naa_5,naa_6,naa_7,naa_8,ntm_1,ntm_2,ntm_3,ntm_4,ntm_5,ntm_6,ntm_7,ntm_8,oa_1,oa_2,oa_3,oa_4,oa_5,oa_6,oa_7,oa_8,ctm_1,ctm_2,ctm_3,ctm_4,ctm_5,ctm_6,ctm_7,ctm_8
tapp,2020-11-21-15-11-44,2,1,100,True,[],37,LDA,20,0.8583424951405972,0.10389337682250682,0.6529800323774178,1.3620205332043225,0.646495865539821,0.4977260466132522,0.9908330616044252,0.9928410289215074,0.99436220939036,0.9921740977512438,0.9949146688366101,0.9914250233205292,0.007924364621561328,0.3790042790061323,0.06113390869179379,0.032300157593897864,0.07372368192966425,0.11647337498065564,0.07708536474567927,0.01449158063946809,0.27639002769394305,0.5677238706942365,0.659352022912801,0.6750313886595676,0.7052100065974709,0.7015161056928296,0.7263097752304357,0.804728090424259,2.1869063804702056,2.141351120414181,1.7504038832306703,1.3496320751742563,0.8066756230149247,0.5991150963119372,0.1030867025692776,0.04833395189910241
tapp,2020-11-21-15-15-58,2,1,100,True,[],117,LDA,100,0.8830048947962309,0.10316926787484376,0.6503745620269344,1.3661931955404931,0.646495865539821,0.5821280208063996,0.9908330616044252,0.9928410289215074,0.99436220939036,0.9921740977512438,0.99491466883661,0.9914250233205292,0.00454078435922616,0.3790629275181784,0.06100224636363478,0.0322240748675094,0.07387155299601321,0.1158571286756682,0.076043264905493,0.013957166626697241,0.27639002769394305,0.5677238706942365,0.659352022912801,0.6750313886595676,0.7052100065974709,0.6961075023796247,0.7350547655166811,0.8091379306206602,2.186651244896631,2.142554863847554,1.76116142291316,1.3524966519131842,0.8094626630859809,0.6028960361351666,0.1081932505221959,0.0552941955891408
ts,2020-11-21-15-36-35,-,-,-,-,-,-,sequence,1,0.6643375733169781,0.2980807946048541,0.5390245693311518,1.8568383220713875,0.646495865539821,0.4800828714897651,0.7159745472988602,0.7087619875550467,0.6645265191361233,0.7739523720979575,0.6522081122849477,0.7697638437973814,0.004554588770932437,0.6264733580745321,0.3251432924599965,0.14759100738507974,0.20933617556926198,0.5172970742924581,0.671592463997502,0.08150682000220245,0.27639002769394305,0.28085989204249034,0.508792444644494,0.6034895186961612,0.6307823784751079,0.6080781314437648,0.5069216799507092,0.6401101133590585,2.4801232056596074,2.4863871982075434,2.124364728582101,2.0322431591999566,1.5881607193228595,1.0487470182134029,0.7999517425515131,0.6437613045248793
ts,2020-11-21-15-36-38,-,-,-,-,-,-,sequence,2,0.6986807450263609,0.2553452661135792,0.5590977095861517,1.80675963801224,0.646495865539821,0.4800828714897651,0.8165411600718638,0.7087619875550467,0.6645265191361233,0.7739523720979575,0.6522081122849477,0.7754252088387694,0.004520440077488767,0.4898471127005147,0.22371648796947985,0.14759978009754834,0.2095604857706008,0.5172970742924581,0.671592463997502,0.041823169091191895,0.27639002769394305,0.3875625131131691,0.5396182083636414,0.6034895186961612,0.6307823784751079,0.6080781314437648,0.5069216799507092,0.5327188675452953,2.480149461015336,2.4825646573924707,2.1289872309752758,2.0345039732081327,1.592584971391466,1.0487470182134029,0.7999517425515131,0.0741736816299811
ts,2020-11-21-15-36-41,-,-,-,-,-,-,sequence,4,0.7159213460384916,0.25534397630433475,0.5590977095861517,1.8067401795250424,0.646495865539821,0.4800828714897651,0.8165411600718638,0.7087619875550467,0.6645265191361233,0.7739523720979575,0.6522081122849477,0.7754252088387694,0.004520440077488767,0.4898471127005147,0.22367786065148684,0.14761082434839867,0.20957772461837168,0.5173126250684507,0.671592463997502,0.041823169091191895,0.27639002769394305,0.3875625131131691,0.5396182083636414,0.6034895186961612,0.6307823784751079,0.6080781314437648,0.5069216799507092,0.5327188675452953,2.480149461015336,2.4825646573924707,2.128826813819328,2.0342461821717683,1.593414559265507,1.0481179194567891,0.7999517425515131,0.0741736816299811
ts,2020-11-21-15-36-44,-,-,-,-,-,-,sequence,8,0.7238884302093794,0.2552813697534343,0.5550505220025596,1.8066699325208813,0.646495865539821,0.4800828714897651,0.8165411600718638,0.7087619875550467,0.6645265191361233,0.7739523720979575,0.7577310135157629,0.7754252088387694,0.004520440077488767,0.4898471127005147,0.22367786065148684,0.14761082434839867,0.2096155936958523,0.5171904905716042,0.6706313972009573,0.041855208961358435,0.27639002769394305,0.3875625131131691,0.5396182083636414,0.6034895186961612,0.6307823784751079,0.6080781314437648,0.5069216799507092,0.6281125679299443,2.480149461015336,2.4825646573924707,2.128826813819328,2.0342461821717683,1.5934570786398914,1.0480374409425388,0.7988339820427017,0.07414609570886234
ts,2020-11-21-15-36-46,-,-,-,-,-,-,sequence,16,0.7238884302093794,0.2552813697534343,0.5550505220025596,1.8066699325208813,0.646495865539821,0.4800828714897651,0.8165411600718638,0.7087619875550467,0.6645265191361233,0.7739523720979575,0.7577310135157629,0.7754252088387694,0.004520440077488767,0.4898471127005147,0.22367786065148684,0.14761082434839867,0.2096155936958523,0.5171904905716042,0.6706313972009573,0.041855208961358435,0.27639002769394305,0.3875625131131691,0.5396182083636414,0.6034895186961612,0.6307823784751079,0.6080781314437648,0.5069216799507092,0.6281125679299443,2.480149461015336,2.4825646573924707,2.128826813819328,2.0342461821717683,1.5934570786398914,1.0480374409425388,0.7988339820427017,0.07414609570886234
ts,2020-11-21-15-36-48,-,-,-,-,-,-,bag,1,0.6643375733169781,0.2980807946048541,0.5390245693311518,1.8568383220713875,0.646495865539821,0.4800828714897651,0.7159745472988602,0.7087619875550467,0.6645265191361233,0.7739523720979575,0.6522081122849477,0.7697638437973814,0.004554588770932437,0.6264733580745321,0.3251432924599965,0.14759100738507974,0.209336175569262,0.5172970742924581,0.671592463997502,0.08150682000220245,0.27639002769394305,0.28085989204249034,0.508792444644494,0.6034895186961612,0.6307823784751079,0.6080781314437648,0.5069216799507092,0.6401101133590585,2.4801232056596074,2.4863871982075434,2.124364728582101,2.032243159199957,1.5881607193228595,1.0487470182134029,0.7999517425515131,0.6437613045248793
ts,2020-11-21-15-36-51,-,-,-,-,-,-,bag,2,0.6986807450263609,0.25534892705366,0.5543858944281495,1.8066439917177952,0.646495865539821,0.4800828714897651,0.8165411600718638,0.7087619875550467,0.6645265191361233,0.7739523720979575,0.6522081122849477,0.7754252088387694,0.004520440077488767,0.4898483205868114,0.2237375530938354,0.14759978009754834,0.2095604857706008,0.5172970742924581,0.671592463997502,0.041823169091191895,0.27639002769394305,0.3875625131131691,0.508792444644494,0.6034895186961612,0.6307823784751079,0.6080781314437648,0.5069216799507092,0.5327188675452953,2.480149461015336,2.4825375750975387,2.128310598726418,2.0345039732081327,1.592584971391466,1.0487470182134029,0.7999517425515131,0.0741736816299811
ts,2020-11-21-15-36-54,-,-,-,-,-,-,bag,4,0.6927396419595548,0.2553483713820455,0.5543858944281495,1.807162970716588,0.646495865539821,0.4800828714897651,0.8165411600718638,0.7087619875550467,0.6645265191361233,0.7739523720979575,0.6522081122849477,0.5520616247652586,0.004520440077488767,0.4898471127005147,0.2236891390005736,0.14760054270693435,0.2095838761193155,0.5173126250684507,0.6716113072899259,0.0418182347517426,0.27639002769394305,0.3875625131131691,0.508792444644494,0.6034895186961612,0.6307823784751079,0.6080781314437648,0.5069216799507092,0.5327188675452953,2.480149461015336,2.4825646573924707,2.1281270043186926,2.0338809519361125,1.5930760935387331,1.0481179194567891,0.8022018232117495,0.08321832704467369
